source_law,source_article,target_law_id,target_article,dependency_type,dependency_subtype,dependency_strength,confidence,resolution_method,entity_resolution_method,pattern_name,citation_text
codigo-militar-de-procedimientos-penales,87,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,"ón la persona titular del Ejecutivo Federal, las personas servidoras públicas a las que se refieren los párrafos primero y quinto del artículo 111 de la Constitución, la persona Consejera Jurídica del Ejecutivo Federal, la persona presidente del Tribunal Superior Militar, las y los magistrados y jueces militares, "
codigo-militar-de-procedimientos-penales,105,constitucion-politica-de-los-estados-unidos-mexicanos,,sanctioning,penalty_or_liability,strong,high,heuristic_rule,unknown,constitucion_bare," del bien jurídico lesionado o puesto en peligro por la acción u omisión prevista en la ley penal como delito.  La víctima u ofendido, en términos de la Constitución y demás ordenamientos aplicables, tendrá todos los derechos y prerrogativas que en éstas se le reconocen.  Las referencias a víctimas u ofendidos ser"
codigo-militar-de-procedimientos-penales,106,constitucion-politica-de-los-estados-unidos-mexicanos,,institutional,authority_competence,medium,medium,heuristic_rule,unknown,constitucion_bare,delitos de la competencia de la Jurisdicción Militar tendrán los siguientes derechos:  I.	A ser informado de los derechos que en su favor le reconoce la Constitución.  II.	A que el Ministerio Público y sus auxiliares así como el Órgano jurisdiccional militar les faciliten el acceso a la justicia y les presten los 
codigo-militar-de-procedimientos-penales,125,constitucion-politica-de-los-estados-unidos-mexicanos,,procedural,adjudication_or_process,strong,high,heuristic_rule,unknown,constitucion_bare,"r de lealtad El Ministerio Público deberá actuar durante todas las etapas del procedimiento en las que intervenga con absoluto apego a lo previsto en la Constitución, en este Código y en la demás legislación aplicable.  El Ministerio Público deberá proporcionar información veraz sobre los hechos, sobre los hallazg"
codigo-militar-de-procedimientos-penales,128,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,"drá las siguientes obligaciones:  I.	Vigilar que en toda investigación de los delitos se cumpla estrictamente con los derechos humanos reconocidos en la Constitución y en los Tratados;  II.	Recibir las denuncias o querellas que le presenten en forma oral, por escrito, o a través de medios digitales, incluso median"
codigo-militar-de-procedimientos-penales,129,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,"s en estricto apego a los principios de legalidad, objetividad, eficiencia, profesionalismo, honradez y respeto a los derechos humanos reconocidos en la Constitución. Párrafo reformado DOF 16-07-2025  Para los efectos del presente Código, el personal de la policía ministerial militar, Guardia Nacional y los policí"
codigo-militar-de-procedimientos-penales,133,codigo-de-justicia-militar,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,establecida_en,presentará en público al imputado o acusado como culpable si no existiera condena;  VI.	Mantener el orden en las salas de audiencias;  VII.	Los demás establecidos en el Código de Justicia Militar y en este Código y otras disposiciones aplicables.
codigo-militar-de-procedimientos-penales,137,codigo-nacional-de-procedimientos-civiles-y-familiares,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,prevista_en,endido cuando la sentencia que condene a reparar el daño cause ejecutoria. El embargo se regirá en lo conducente por las reglas generales del embargo previstas en el Código Nacional de Procedimientos Civiles y Familiares. Párrafo reformado DOF 14-11-2025
codigo-militar-de-procedimientos-penales,148,constitucion-politica-de-los-estados-unidos-mexicanos,,procedural,adjudication_or_process,strong,high,heuristic_rule,unknown,constitucion_bare,"realizó la detención inmediatamente después de que la persona sea puesta a su disposición. Si la detención no fue realizada conforme a lo previsto en la Constitución y en este Código, dispondrá la libertad inmediata de la persona.  Así también, durante el plazo de retención el Ministerio Público analizará la neces"
codigo-militar-de-procedimientos-penales,154,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare," aplicando el criterio de mínima intervención según las circunstancias particulares de cada persona, en términos de lo dispuesto en el artículo 19 de la Constitución.  Para determinar la idoneidad y proporcionalidad de la medida, se podrá tomar en consideración el análisis de evaluación de riesgo realizado por per"
codigo-militar-de-procedimientos-penales,170,codigo-civil-federal,,procedural,adjudication_or_process,strong,high,heuristic_rule,unknown,prevista_en," previa audiencia del Ministerio Público, la víctima u ofendido, si estuviese presente.  Las garantías económicas se regirán por las reglas generales previstas en el Código Civil Federal y demás legislaciones aplicables.  El depósito en efectivo será equivalente a la cantidad señalada como garantía económica y se hará en la institución de crédito autorizada para ello"
codigo-militar-de-procedimientos-penales,200,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,"ando verifique que concurran los medios de convicción que corroboren la imputación, en términos de la fracción VII, del apartado A del artículo 20 de la Constitución. Serán medios de convicción los datos de prueba que se desprendan de los registros contenidos en la carpeta de investigación. Párrafo reformado DOF 1"
codigo-militar-de-procedimientos-penales,211,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare," regirán por los principios de legalidad, objetividad, eficiencia, profesionalismo, honradez, lealtad y respeto a los derechos humanos reconocidos en la Constitución y en los Tratados."
codigo-militar-de-procedimientos-penales,248,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,"o anterior, requieren de autorización previa del Juez de control todos los actos de investigación que impliquen afectación a derechos establecidos en la Constitución, así como los siguientes:  I.	La exhumación de cadáveres.  II.	Las órdenes de cateo.  III.	La intervención de comunicaciones privadas y correspondenc"
codigo-militar-de-procedimientos-penales,299,ley-en-materia-de-telecomunicaciones-y-radiodifusion,,institutional,authority_competence,medium,medium,heuristic_rule,unknown,direct_mention,"mo, el Fiscal General de Justicia Militar, o el servidor público en quien se delegue la facultad podrá requerir a los sujetos obligados que establece la Ley Federal de Telecomunicaciones y Radiodifusión, la conservación inmediata de datos contenidos en redes, sistemas o equipos de informática, hasta por un tiempo máximo de noventa días, lo cual deber"
codigo-militar-de-procedimientos-penales,307,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,"re de su acusador, salvo que, a consideración de la Persona Juzgadora de Control sea necesario reservar su identidad en los supuestos autorizados por la Constitución y por la ley.  La Persona Juzgadora de Control a petición de la persona militar imputada o de su persona defensora, podrá solicitar las aclaraciones "
codigo-militar-de-procedimientos-penales,443,constitucion-politica-de-los-estados-unidos-mexicanos,,procedural,adjudication_or_process,strong,high,heuristic_rule,unknown,constitucion_bare,"	Cuando en la tramitación de la audiencia de juicio oral o en el dictado de la sentencia se hubieren infringido derechos fundamentales asegurados por la Constitución, las leyes que de ella emanen y los Tratados;  II.	Cuando no se desahoguen las pruebas que fueron admitidas legalmente, o no se desahoguen conforme a"
codigo-militar-de-procedimientos-penales,451,constitucion-politica-de-los-estados-unidos-mexicanos,segundo transitorio del Decreto por el que se reforman y adicionan diversas disposiciones,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_full,"lo Tercero del presente Decreto, se estará a lo siguiente  I. Declaratoria e inicio de vigencia. Para los efectos señalados en el párrafo tercero del artículo segundo transitorio del Decreto por el que se reforman y adicionan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, publicado en el Diario Oficial de la Federación el 18 de junio de 2008, se declara que la presente legislación incorpora el sistema procesal penal a"
codigo-nacional-de-procedimientos-civiles-y-familiares,1,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare,"l en todo el territorio nacional, tienen por objeto establecer la regulación procesal civil y familiar, con base en los derechos humanos previstos en la Constitución Política de los Estados Unidos Mexicanos y en los Tratados Internacionales de los que el Estado mexicano sea parte."
codigo-nacional-de-procedimientos-civiles-y-familiares,2,ley-general-de-instituciones-y-procedimientos-electorales,,definitional,term_definition_reference,strong,high,heuristic_rule,unknown,lo_previsto,"XI.	Código Nacional. El Código Nacional de Procedimientos Civiles y Familiares;  XII.	Declaración especial de ausencia por desaparición. Se entenderá lo previsto en la Ley General en materia de Desaparición Forzada, Desaparición cometida por Particulares y del Sistema Nacional de Búsqueda, en la Ley Federal de Declaración Especial de Ausencia para Personas Desap"
codigo-nacional-de-procedimientos-civiles-y-familiares,2,ley-federal-de-declaracion-especial-de-ausencia-para-personas-desaparecidas,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,direct_mention,"nderá lo previsto en la Ley General en materia de Desaparición Forzada, Desaparición cometida por Particulares y del Sistema Nacional de Búsqueda, en la Ley Federal de Declaración Especial de Ausencia para Personas Desaparecidas, así como en las leyes especiales de la materia en las Entidades Federativas;  XIII.	Digitalización. Migración de documentos en soporte físico a un m"
codigo-nacional-de-procedimientos-civiles-y-familiares,5,ley-general-de-acceso-de-las-mujeres-a-una-vida-libre-de-violencias,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,en_los_terminos,"ridad jurisdiccional estará obligada a garantizar la implementación de deberes reforzados de protección con las mujeres, adolescentes, niñas y niños, en los términos de la Ley General de Acceso de las Mujeres a una Vida Libre de Violencias. Párrafo reformado DOF 15-01-2026  Asimismo, deberán adecuar sus actuaciones a las circunstancias de los grupos sociales en situación de vulnerabilid"
codigo-nacional-de-procedimientos-civiles-y-familiares,6,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare," con intérprete y traductor y en todos los casos considerará sus sistemas normativos, usos y costumbres, siempre que no contravengan lo dispuesto por la Constitución Política de los Estados Unidos Mexicanos y los Tratados Internacionales de los que el Estado mexicano sea parte.  Las personas intérpretes y traducto"
codigo-nacional-de-procedimientos-civiles-y-familiares,19,codigo-civil-federal,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,lo_dispuesto,"rse los bienes que están fuera del comercio, los géneros no determinados al entablarse la demanda, las cosas unidas a otras por vía de accesión según lo dispuesto por el Código Civil, ni los bienes muebles pérdidas o robadas que una tercera persona haya adquirido de buena fe en almoneda, o de comerciante que en mercado público se "
codigo-nacional-de-procedimientos-civiles-y-familiares,78,ley-organica-del-poder-judicial-de-la-federacion,,procedural,adjudication_or_process,strong,high,heuristic_rule,unknown,direct_mention,"de los procedimientos en que resulte aplicable este Código Nacional y que sea competencia de los Juzgados de Distrito, en términos de lo que disponga la Ley Orgánica del Poder Judicial de la Federación.  Cuando, en el lugar que haya de seguirse el juicio, hubiere dos o más Tribunales Federales, será competente el que elija el actor.  Las competencia"
codigo-nacional-de-procedimientos-civiles-y-familiares,84,ley-organica-del-poder-judicial-de-la-federacion,,institutional,authority_competence,medium,medium,heuristic_rule,unknown,conformidad,"Artículo 84. Si la autoridad jurisdiccional deja de conocer por excusa o recusación, conocerá la que siga en número o turno, que corresponda de conformidad con la Ley Orgánica del Poder Judicial de la Federación, así como de la Entidad Federativa correspondiente."
codigo-nacional-de-procedimientos-civiles-y-familiares,97,ley-organica-del-poder-judicial-de-la-federacion,,institutional,authority_competence,medium,medium,heuristic_rule,unknown,direct_mention,"al requirente dentro de los cinco días posteriores. En cualquier otro caso, se remitirán los autos a la autoridad jurisdiccional en turno que faculte la Ley Orgánica del Poder Judicial de la Federación, en tratándose de autoridades jurisdiccionales federales, comunicándolo así al requirente, para que haga igual cosa.  Recibidos los autos por la auto"
codigo-nacional-de-procedimientos-civiles-y-familiares,102,ley-organica-del-poder-judicial-de-la-federacion,,procedural,adjudication_or_process,strong,high,heuristic_rule,unknown,direct_mention,"risdiccionales federales se nieguen a conocer de un determinado procedimiento, la parte interesada ocurrirá a la autoridad jurisdiccional que faculte la Ley Orgánica del Poder Judicial de la Federación, sin necesidad de agotar los recursos ordinarios, a fin de que ordene a los que se nieguen a conocer, que le envíen los expedientes en que se conteng"
codigo-nacional-de-procedimientos-civiles-y-familiares,130,ley-general-de-los-derechos-de-ninas-ninos-y-adolescentes,,procedural,adjudication_or_process,strong,high,heuristic_rule,unknown,conformidad,"utela, y  IV.	La Procuraduría de Protección de Niñas, Niños y Adolescentes o institución con facultades de representación coadyuvante o en suplencia, de conformidad con la Ley General de los Derechos de Niñas, Niños y Adolescentes.  Sin embargo, las niñas, niños y adolescentes, podrán comparecer a juicio por sí o por cualquier persona en su nombre, sin la "
codigo-nacional-de-procedimientos-civiles-y-familiares,151,ley-organica-de-la-administracion-publica-federal,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,conforme_dispuesto," demanda o escrito inicial podrá promoverse de forma física o electrónica a través de la oficina o portal autorizado por el Consejo de la Judicatura, conforme a lo dispuesto en la Ley Orgánica, que corresponda;  II.	Por lo que hace a los procedimientos en línea, la demanda y documentos siempre deberán presentarse vía electrónica, debiendo v"
codigo-nacional-de-procedimientos-civiles-y-familiares,170,constitucion-politica-de-los-estados-unidos-mexicanos,14 y 16,institutional,authority_competence,medium,medium,heuristic_rule,unknown,constitucion_full,"stará que la autoridad jurisdiccional funde y motive su resolución en preceptos legales, su interpretación o principios jurídicos, de acuerdo con los artículos 14 y 16 de la Constitución Política de los Estados Unidos Mexicanos.  En el caso de que alguna de las partes sea persona, comunidad o pueblo originario, indígena y afromexicana, la fundamentación y motivación de las r"
codigo-nacional-de-procedimientos-civiles-y-familiares,191,constitucion-politica-de-los-estados-unidos-mexicanos,16,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_full,"II.	Auxilio de la fuerza pública y la fractura de cerraduras si fuere necesario;  III.	Cateo por orden escrita, de conformidad con los requisitos del Artículo 16 de la Constitución Política de los Estados Unidos Mexicanos;  IV.	Arresto hasta por treinta y seis horas, y  V.	Presentación de testigos por la fuerza pública.  Las personas servidoras públicas habilitadas par"
codigo-nacional-de-procedimientos-civiles-y-familiares,203,ley-organica-del-poder-judicial-de-la-federacion,,implementation_operative,regulatory_implementation,medium,medium,heuristic_rule,unknown,direct_mention,"ma de justicia digital, mediante dispositivos físicos o móviles, autorizados en los lineamientos aprobados por el Consejo de la Judicatura conforme a la Ley Orgánica del Poder Judicial correspondiente.  La persona servidora pública judicial, elaborará la razón respectiva, acompañando las evidencias de la ejecución de la misma."
codigo-nacional-de-procedimientos-civiles-y-familiares,207,codigo-civil-federal,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,senalada_en," Registral o cualquier otra institución análoga según la Entidad Federativa de que se trate, para su inscripción preventiva, la cual tendrá el efecto señalado en el Código Civil y la Ley Registral de la Entidad Federativa correspondiente. En caso de negativa sin causa justificada a la inscripción del embargo, la dependencia pública será responsable de los daños y perjuicios que se oca"
codigo-nacional-de-procedimientos-civiles-y-familiares,289,constitucion-politica-de-los-estados-unidos-mexicanos,110,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_full,"bligadas a comparecer en los términos previstos en los artículos anteriores y declararán por escrito las siguientes personas:  I.	Las previstas en el artículo 110 de la Constitución Política de los Estados Unidos Mexicanos;  II.	Los extranjeros que gozaren en el país de inmunidad diplomática, de conformidad con los Tratados sobre la materia, y  III.	Quienes, por enferme"
codigo-nacional-de-procedimientos-civiles-y-familiares,298,constitucion-politica-de-los-estados-unidos-mexicanos,110,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_full,"Artículo 298. Ambas partes podrán solicitar a las personas previstas en el artículo 110 de la Constitución Política de los Estados Unidos Mexicanos, así como a las personas integrantes de las fuerzas armadas con mando, que desahoguen las preguntas vía informe, previo a la celebración de la audien"
codigo-nacional-de-procedimientos-civiles-y-familiares,314,ley-del-servicio-exterior-mexicano,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,direct_mention,"te legalizados por las autoridades diplomáticas o consulares en los términos que establezcan los tratados y convenciones de los que México sea parte, la Ley del Servicio Exterior Mexicano y demás disposiciones aplicables.  En caso de imposibilidad para obtener la legalización, ésta se sustituirá por cualquier prueba adecuada para garantizar su autenticidad. En todo ca"
codigo-nacional-de-procedimientos-civiles-y-familiares,335,codigo-nacional-de-procedimientos-penales,,procedural,adjudication_or_process,strong,high,heuristic_rule,unknown,regulada_por,"s que tengan relación con el procedimiento que se ventile, las partes pueden presentar otros medios de prueba que no estén expresamente reconocidos y regulados en el Código Nacional, como son, ejemplificativamente, videos, fotografías, cintas cinematográficas, disquetes o discos compactos, de sistemas computacionales, grabaciones"
codigo-nacional-de-procedimientos-civiles-y-familiares,393,ley-organica-del-poder-judicial-de-la-federacion,,institutional,authority_competence,medium,medium,heuristic_rule,unknown,direct_mention,"e depósito expedido por instituciones de crédito autorizadas, ante la autoridad jurisdiccional o área de apoyo judicial respectiva para tal efecto en la Ley Orgánica del Poder Judicial competente."
codigo-nacional-de-procedimientos-civiles-y-familiares,470,ley-general-de-mecanismos-alternativos-de-solucion-de-controversias,,procedural,adjudication_or_process,strong,high,heuristic_rule,unknown,prevista_en," de la materia de cada Entidad Federativa;  VIII.	Los convenios emanados del procedimiento de mediación o conciliación que cumplan con los requisitos previstos en la Ley de mecanismos alternativos de solución de controversias o de justicia alternativa respectiva, y  IX.	Los demás a los que se les reconozca ese carácter por la Ley."
codigo-nacional-de-procedimientos-civiles-y-familiares,492,constitucion-politica-de-los-estados-unidos-mexicanos,,procedural,adjudication_or_process,strong,high,heuristic_rule,unknown,constitucion_bare,se en el dominio que se posee sobre los bienes objeto del procedimiento.  No es lícito interponer tercería excluyente de dominio a quien consintió en la constitución del gravamen o del derecho real en garantía de la obligación de la persona demandada.
codigo-nacional-de-procedimientos-civiles-y-familiares,506,constitucion-politica-de-los-estados-unidos-mexicanos,,procedural,adjudication_or_process,strong,high,heuristic_rule,unknown,constitucion_bare,"Artículo 506. Se tramitará en la vía especial hipotecaria oral todo juicio que tenga por objeto la constitución, ampliación, división, registro y extinción de una hipoteca, así como su nulidad, cancelación, o bien, el pago o prelación del crédito que la hipotec"
codigo-nacional-de-procedimientos-civiles-y-familiares,520,codigo-civil-federal,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,a_que_refiere,"Igualmente, la acción que intente la persona arrendataria para exigir a la arrendadora, el derecho de preferencia y el pago de los daños y perjuicios a que se refiere el Código Civil correspondiente se sujetará a lo dispuesto en este Título."
codigo-nacional-de-procedimientos-civiles-y-familiares,554,ley-general-de-acceso-de-las-mujeres-a-una-vida-libre-de-violencias,,definitional,term_definition_reference,strong,high,heuristic_rule,unknown,direct_mention,"das provisionales que se estimen convenientes, para que cesen de plano. En los casos de violencia vicaria, definida en el artículo 6, fracción VI, de la Ley General de Acceso de las Mujeres a una Vida Libre de Violencia, la autoridad jurisdiccional deberá salvaguardar la integridad de niñas, niños, adolescentes y mujeres. Artículo reformado DOF 16-12-2024"
codigo-nacional-de-procedimientos-civiles-y-familiares,570,ley-general-de-acceso-de-las-mujeres-a-una-vida-libre-de-violencias,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,direct_mention,"timas de violencia familiar o violencia vicaria, deberán observarse para su revisión y análisis las condiciones establecidas en este Código Nacional, la Ley General de Acceso de las Mujeres a una Vida Libre de Violencias y demás leyes aplicables. Artículo reformado DOF 15-01-2026"
codigo-nacional-de-procedimientos-civiles-y-familiares,572,ley-general-de-acceso-de-las-mujeres-a-una-vida-libre-de-violencias,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,lo_dispuesto,"eza familiar.  Tratándose de medidas u órdenes de protección para casos de violencias en contra de mujeres, adolescentes, niñas y niños, se observará lo dispuesto por la Ley General de Acceso de las Mujeres a una Vida Libre de Violencias, para su emisión, integración y seguimiento en el Registro Nacional de Medidas u Órdenes de Protección de las Mujeres, Adolescentes, Niñas y Niños. P"
codigo-nacional-de-procedimientos-civiles-y-familiares,573,ley-general-de-acceso-de-las-mujeres-a-una-vida-libre-de-violencias,,definitional,term_definition_reference,strong,high,heuristic_rule,unknown,direct_mention,"s que pudiera tratarse de violencia vicaria en contra de mujeres, por sí o a través de una tercera persona definida en el artículo 6, fracción VI, de la Ley General de Acceso de las Mujeres a una Vida Libre de Violencias. Párrafo reformado DOF 16-12-2024, 15-01-2026"
codigo-nacional-de-procedimientos-civiles-y-familiares,576,ley-general-de-acceso-de-las-mujeres-a-una-vida-libre-de-violencias,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,direct_mention,"Artículo 576. En el caso de violencia en contra de la mujer, serán aplicables las órdenes de protección que dispone la Ley General de Acceso de las Mujeres a una Vida Libre de Violencias, sin perjuicio de cualquier otra medida prevista en la legislación Federal y Local, así como en los tratados internacionales aplicables. Artículo ref"
codigo-nacional-de-procedimientos-civiles-y-familiares,577,ley-de-migracion,,institutional,authority_competence,medium,medium,heuristic_rule,unknown,direct_mention,"dores alimentarios morosos, y tratándose de extranjeros se dará vista al Instituto Nacional de Migración, mediante oficio para que proceda conforme a la Ley de Migración, a efecto que no se le permita la salida del Territorio Nacional.  Del mismo modo la autoridad jurisdiccional podrá ordenar a petición de parte, el e"
codigo-nacional-de-procedimientos-civiles-y-familiares,622,ley-general-de-instituciones-y-procedimientos-electorales,,institutional,authority_competence,medium,medium,heuristic_rule,unknown,lo_dispuesto,"22. La declaración especial de ausencia por desaparición, se tramitará por la autoridad jurisdiccional en materia familiar o civil de conformidad con lo dispuesto en la Ley General en Materia de Desaparición Forzada de Personas, Desaparición Cometida por Particulares y del Sistema Nacional de Búsqueda de Personas, así como las leyes especiales de la materia en el Orden Feder"
codigo-nacional-de-procedimientos-civiles-y-familiares,625,ley-general-de-instituciones-y-procedimientos-electorales,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,direct_mention,"Artículo 625. Una vez cumplimentados los requisitos que para el caso establecen los códigos civiles, o en su caso, la Ley General en Materia de Desaparición Forzada de Personas, Desaparición Cometida por Particulares y del Sistema Nacional de Búsqueda de Personas, así como las leyes especiales en el Orden Federal o de las En"
codigo-nacional-de-procedimientos-civiles-y-familiares,626,codigo-civil-federal,,institutional,authority_competence,medium,medium,heuristic_rule,unknown,a_que_refiere,"Artículo 626. Una vez publicados los edictos a que se refiere el código civil respectivo o ley en materia de declaración especial de ausencia por desaparición, la autoridad jurisdiccional dictará la sentencia definitiva y en ese mismo acto se ordenará la expedición inmediata de las copias y oficios necesari"
codigo-nacional-de-procedimientos-civiles-y-familiares,627,ley-general-de-instituciones-y-procedimientos-electorales,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,regulada_por,"ccional sobre declaración de ausencia prevista en los códigos civiles y familiares, así como en la declaración especial de ausencia por desaparición, regulada por la Ley General en Materia de Desaparición Forzada de Personas, Desaparición Cometida por Particulares y del Sistema Nacional de Búsqueda de Personas y en las leyes especiales en el Orden Federal así como de las "
codigo-nacional-de-procedimientos-civiles-y-familiares,725,codigo-civil-federal,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,lo_dispuesto,"s, debiendo rendirle cuentas el interventor, con la finalidad de que el primero pueda realizar el inventario de la masa hereditaria, sin perjuicio de lo dispuesto en el Código Civil de cada Entidad Federativa respecto de si la o el cónyuge, conviviente o concubino, conserva la posesión y administración de la misma.  Sección Segunda De las Sucesiones Testamentarias"
codigo-nacional-de-procedimientos-civiles-y-familiares,735,codigo-civil-federal,,institutional,authority_competence,medium,medium,heuristic_rule,unknown,prevista_en,"Artículo 735. En la junta de las personas herederas, podrán estas nombrar a quien funja como interventor, conforme a la facultad y en los casos previstos en el Código Civil de cada Entidad Federativa.  Sección Tercera Del Inventario y Avalúo"
codigo-nacional-de-procedimientos-civiles-y-familiares,790,codigo-civil-federal,,institutional,authority_competence,medium,medium,heuristic_rule,unknown,conformidad,"te la autoridad jurisdiccional competente, puede declararse formal el testamento privado de una persona, sea que conste por escrito o sólo de palabra de conformidad con el Código Civil respectivo."
codigo-nacional-de-procedimientos-civiles-y-familiares,793,codigo-civil-federal,,institutional,authority_competence,medium,medium,heuristic_rule,unknown,lo_dispuesto,"errogarlos para asegurarse de su veracidad.  Las personas testigos declararán al tenor del interrogatorio respectivo, que se sujetará estrictamente a lo dispuesto en el Código Civil de cada Entidad Federativa.  Recibidas las declaraciones, y si éstas reúnen los requisitos de este Código Nacional, la autoridad jurisdiccional declarará que sus dichos son el "
codigo-nacional-de-procedimientos-civiles-y-familiares,795,codigo-civil-federal,,institutional,authority_competence,medium,medium,heuristic_rule,unknown,a_que_refiere,"Artículo 795. Luego que la autoridad jurisdiccional reciba, por conducto de la persona titular de la Secretaría de la Defensa Nacional, el parte a que se refiere el Código Civil correspondiente, citará a los testigos que estuvieren en el lugar, y respecto a los ausentes o desaparecidos, mandará exhorto al Tribunal o Poder Judicial del lugar "
codigo-nacional-de-procedimientos-civiles-y-familiares,805,ley-del-servicio-exterior-mexicano,,implementation_operative,regulatory_implementation,medium,medium,heuristic_rule,unknown,en_los_terminos,"ltimo caso cuando se trate de un testamento público abierto otorgado ante miembro del servicio exterior mexicano en ejercicio de funciones notariales en los términos de la Ley del Servicio Exterior Mexicano y su Reglamento, cuyo testimonio tendrá plena validez sin necesidad de legalización. Cumplido lo anterior, podrá tramitarse la sucesión ante Notaria o Notario Públic"
codigo-nacional-de-procedimientos-civiles-y-familiares,811,ley-de-concursos-mercantiles,,procedural,adjudication_or_process,strong,high,heuristic_rule,unknown,direct_mention,"na deudora no comerciante, que no pueda hacer frente a sus obligaciones líquidas y exigibles, siempre que no se encuentre en los supuestos que regula la Ley de Concursos Mercantiles y demás leyes especiales.  El procedimiento puede ser extrajudicial o judicial, asimismo, podrá ser necesario o voluntario. Es necesario, cuando un acreedor de plazo cumplido"
codigo-nacional-de-procedimientos-civiles-y-familiares,819,constitucion-politica-de-los-estados-unidos-mexicanos,123,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_full,"con independencia a cualquier otro acreedor siempre serán preferidos los acreedores alimentarios, los acreedores laborales conforme al apartado A del artículo 123 de la Constitución Política de los Estados Unidos Mexicanos, así como los gastos de enfermedad en su caso, a quienes se pagará en primer lugar mes a mes o con la periodicidad que corresponda al tipo de obligac"
codigo-nacional-de-procedimientos-civiles-y-familiares,837,codigo-civil-federal,,generic_unresolved,general_cross_reference,weak,low,fallback,unknown,lo_previsto,"presentación de la demanda, junto con los documentos que así lo justifiquen;  VII.	Posible grado y prelación de su o sus créditos en concordancia con lo previsto en el Código Civil respectivo y salvedades contenidas en el presente Título, precisando si tiene garantías, y en su caso, especificando el valor de las mismas, lo cual debe acreditar agregando una valuación de institución de "
codigo-nacional-de-procedimientos-civiles-y-familiares,1018,constitucion-politica-de-los-estados-unidos-mexicanos,,constitutional_grounding,constitutional_basis,strong,high,heuristic_rule,unknown,constitucion_bare," que precise en su caso el rompimiento de cerraduras y el auxilio de la fuerza pública en estricto apego a los requisitos y formalidades previstas en la Constitución Política de los Estados Unidos Mexicanos y los tratados internacionales en la materia;  II.	Retención de pasaporte de la persona que se busca, y  III"
codigo-nacional-de-procedimientos-civiles-y-familiares,1187,constitucion-politica-de-los-estados-unidos-mexicanos,,implementation_operative,regulatory_implementation,medium,medium,heuristic_rule,unknown,constitucion_bare,iempre y cuando no resulte lesivo a principios e instituciones fundamentales del orden público y especialmente a los Derechos Humanos contemplados en la Constitución. La petición extranjera o la parte interesada deberá integrar la descripción de las formalidades cuya aplicación se solicite para la diligenciación d
codigo-nacional-de-procedimientos-penales,1o,constitucion-politica-de-los-estados-unidos-mexicanos,,institutional,authority_competence,medium,medium,heuristic_rule,unknown,constitucion_bare,"ana, por los delitos que sean competencia de los órganos jurisdiccionales federales y locales en el marco de los principios y derechos consagrados en la Constitución Política de los Estados Unidos Mexicanos y en los Tratados Internacionales de los que el Estado mexicano sea parte."
